WORK_ID,MP_NAME,HOUSE,STATE,CONSTITUENCY,CITY,WARD,BLOCK,VILLAGE,WORK_CATEGORY,WORK_DESCRIPTION,IMPLEMENTING_AUTHORITY,RECOMMENDED_DATE,IDA_APPROVAL,ALLOCATION_AMOUNT,STATUS
MPLADS-028967,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,MARTAM,Ranka,Normal/Others,NA - Crematoriums or structures on burial/ cremation ground for public convenience,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-11-01,Action Pending,300000,Unsanctioned
MPLADS-032052,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DARAMDIN,Okhrey,Normal/Others,NA - Purchase of furniture and fixtures for educational purposes,DISTRICT COLLECTOR SORENG_IDA,2023-10-19,Action Pending,2500000,Unsanctioned
MPLADS-032105,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Bongten,Normal/Others,NA - Purchase of furniture and fixtures for educational purposes,DISTRICT COLLECTOR GYALSHING_IDA,2023-10-19,Action Pending,2500000,Unsanctioned
MPLADS-032772,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sopakha,Normal/Others,NA - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR GYALSHING_IDA,2023-10-17,Action Pending,800000,Unsanctioned
MPLADS-032773,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Karmatar,Normal/Others,NA - Construction of buildings for community cultural activities,DISTRICT COLLECTOR GYALSHING_IDA,2023-10-17,Action Pending,800000,Unsanctioned
MPLADS-032775,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sangkhu,Normal/Others,NA - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR GYALSHING_IDA,2023-10-17,Action Pending,1000000,Unsanctioned
MPLADS-037766,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,500000,Unsanctioned
MPLADS-037767,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,500000,Unsanctioned
MPLADS-037768,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,Passingdang,Lower Dzongu Forest Block,Normal/Others,NA - Construction of community centers and community halls,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,1600000,Unsanctioned
MPLADS-037769,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,MANGAN,Pakshep,Normal/Others,NA - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,300000,Unsanctioned
MPLADS-037770,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Mangan Nagar Panchayat,ward no 01 upper Mangan,,,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,300000,Unsanctioned
MPLADS-037773,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Common work sheds for artisans,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,800000,Unsanctioned
MPLADS-037891,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachen,Normal/Others,NA - Construction of foot over bridge (FOB),DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,900000,Unsanctioned
MPLADS-037892,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachen,Normal/Others,NA - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,600000,Unsanctioned
MPLADS-037893,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachen,Normal/Others,NA - Construction of culverts and bridges,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,900000,Unsanctioned
MPLADS-037894,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,MANGAN,Nampatam,Normal/Others,NA - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,800000,Unsanctioned
MPLADS-037895,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,"NA - Construction of roads, approach roads, link roads and pathways",DISTRICT COLLECTOR MANGAN_IDA,2023-10-03,Action Pending,2200000,Unsanctioned
MPLADS-038086,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Gangtok (M Corp.),ward no 17-Tadong,,,Normal/Others,WS/MP174/2023-2024/30038 - Construction of footpaths and pedestrian ways,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-10-02,Approved by IDA,3000000,Unsanctioned
MPLADS-038087,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Gangtok (M Corp.),ward no 4-upper Sichey,,,Normal/Others,WS/MP174/2023-2024/30165 - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-10-02,Approved by IDA,400000,Unsanctioned
MPLADS-038396,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Bongten,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR GYALSHING_IDA,2023-10-01,Action Pending,500000,Unsanctioned
MPLADS-038397,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sangkhu,Normal/Others,NA - Construction of footpaths and pedestrian ways,DISTRICT COLLECTOR GYALSHING_IDA,2023-10-01,Action Pending,1500000,Unsanctioned
MPLADS-038424,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,NANDOK,Nandok,Normal/Others,NA - Construction of rooms and halls in school and colleges,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-10-01,Action Pending,1500000,Unsanctioned
MPLADS-038425,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,CHUNGTHANG,Lachung,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR MANGAN_IDA,2023-10-01,Action Pending,1500000,Unsanctioned
MPLADS-038426,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,SORENG,Tharpu,Normal/Others,WS/MP013/2023-2024/29520 - Providing drains and gutters for public drainage,DISTRICT COLLECTOR SORENG_IDA,2023-10-01,Approved by IDA,1000000,Ongoing
MPLADS-042174,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,Gangtok (M Corp.),sichey,,,Normal/Others,WS/MP013/2023-2024/23902 - Construction of rooms and halls in school and colleges,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-09-21,Approved by IDA,4000000,Unsanctioned
MPLADS-043019,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Lungzik,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,300000,Unsanctioned
MPLADS-043023,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,CHUMBONG CHAKUNG,Chota Samdong,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR SORENG_IDA,2023-09-18,Action Pending,250000,Unsanctioned
MPLADS-043024,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sardong,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,500000,Unsanctioned
MPLADS-043025,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sardong,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,500000,Unsanctioned
MPLADS-043030,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sardong,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,500000,Unsanctioned
MPLADS-043032,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,Gangtok (M Corp.),sichey,,,Normal/Others,WS/MP013/2023-2024/22749 - Construction of rainwater harvesting structures,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-09-18,Approved by IDA,4000000,Unsanctioned
MPLADS-043175,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Lungzik,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,3000000,Unsanctioned
MPLADS-043176,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,ARITHANG CHONGRANG,Gerethang,Normal/Others,NA - Common work sheds for artisans,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,2000000,Unsanctioned
MPLADS-043177,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,HEE MARTAM,Chingthang,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-18,Action Pending,3000000,Unsanctioned
MPLADS-046252,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Gyaten,Normal/Others,NA - Development of playground,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-11,Action Pending,2500000,Unsanctioned
MPLADS-046254,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DENTAM,Sopakha,Normal/Others,NA - Common work sheds for artisans,DISTRICT COLLECTOR GYALSHING_IDA,2023-09-11,Action Pending,3000000,Unsanctioned
MPLADS-046864,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,Gangtok (M Corp.),Chandmari ward council,,,Normal/Others,WS/MP013/2023-2024/17423 - Construction of toilet blocks,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-09-07,Approved by IDA,5000000,Unsanctioned
MPLADS-046909,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DARAMDIN,Rumbuk,Repair and Renovation,NA - Construction of water tanks,DISTRICT COLLECTOR SORENG_IDA,2023-09-07,Action Pending,3200000,Unsanctioned
MPLADS-046910,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,TEMI,Namphing,Repair and Renovation,"NA - Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",DISTRICT COLLECTOR NAMCHI_IDA,2023-09-07,Action Pending,1000000,Unsanctioned
MPLADS-047447,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,YANGANG,Rangang,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR NAMCHI_IDA,2023-09-05,Action Pending,4000000,Unsanctioned
MPLADS-048440,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,CHUNGTHANG,Lachung,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR MANGAN_IDA,2023-09-01,Action Pending,5000000,Unsanctioned
MPLADS-048441,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DARAMDIN,Rumbuk,Normal/Others,WS/MP013/2023-2024/14846 - Providing drains and gutters for public drainage,DISTRICT COLLECTOR SORENG_IDA,2023-09-01,Approved by IDA,1000000,Sanctioned
MPLADS-048442,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DARAMDIN,Dodak,Normal/Others,WS/MP013/2023-2024/14845 - Construction of community centers and community halls,DISTRICT COLLECTOR SORENG_IDA,2023-09-01,Approved by IDA,6000000,Ongoing
MPLADS-048443,Indra Hang Subba,Lok Sabha,Sikkim,SIKKIM,,,DARAMDIN,Upper Fambong,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR SORENG_IDA,2023-09-01,Action Pending,5000000,Unsanctioned
MPLADS-049610,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachen,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-25,Action Pending,1000000,Unsanctioned
MPLADS-049975,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,Passingdang,Sangtok Sagyong,Normal/Others,NA - Construction of community centers and community halls,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,2500000,Unsanctioned
MPLADS-049978,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,MANGAN,Singchit,Normal/Others,"NA - Construction of roads, approach roads, link roads and pathways",DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,400000,Unsanctioned
MPLADS-049980,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,KABI TINGDA,Shotak,Normal/Others,WS/MP174/2023-2024/12480 - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Approved by IDA,500000,Sanctioned
MPLADS-049981,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of community centers and community halls,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,1400000,Unsanctioned
MPLADS-049991,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Development of public parks,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,2000000,Unsanctioned
MPLADS-049992,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachen,Normal/Others,WS/MP174/2023-2024/12440 - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Approved by IDA,1200000,Sanctioned
MPLADS-049993,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,500000,Unsanctioned
MPLADS-049994,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,KABI TINGDA,Tingda,Normal/Others,WS/MP174/2023-2024/12442 - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Approved by IDA,3000000,Ongoing
MPLADS-050003,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,"NA - Construction of roads, approach roads, link roads and pathways",DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,600000,Unsanctioned
MPLADS-050097,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of footpaths and pedestrian ways,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,1600000,Unsanctioned
MPLADS-050098,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachen,Normal/Others,NA - Construction of public toilets and bathrooms,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,500000,Unsanctioned
MPLADS-050102,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,MANGAN,Toong,Normal/Others,NA - Construction of Footpaths/Pedestrian ways,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,800000,Unsanctioned
MPLADS-050103,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,600000,Unsanctioned
MPLADS-050104,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Providing drains and gutters for public drainage,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,3000000,Unsanctioned
MPLADS-050105,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Gangtok (M Corp.),17-Luing PerbingGPU,,,Normal/Others,WS/MP174/2023-2024/12396 - Crematoriums or structures on burial/ cremation ground for public convenience,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-08-23,Approved by IDA,800000,Unsanctioned
MPLADS-050112,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,500000,Unsanctioned
MPLADS-050113,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Gangtok (M Corp.),28-upper Burtuk,,,Normal/Others,WS/MP174/2023-2024/12408 - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-08-23,Approved by IDA,300000,Unsanctioned
MPLADS-050114,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Lachung,Normal/Others,NA - Construction of boundary walls of existing public and community buildings,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,1000000,Unsanctioned
MPLADS-050117,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,CHUNGTHANG,Chungthang,Normal/Others,NA - Development of public parks,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,600000,Unsanctioned
MPLADS-050118,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,,,MANGAN,Tingchim,Normal/Others,NA - Crematoriums or structures on burial/ cremation ground for public convenience,DISTRICT COLLECTOR MANGAN_IDA,2023-08-23,Action Pending,1000000,Unsanctioned
MPLADS-050119,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Gangtok (M Corp.),2-Lower Burtuk,,,Normal/Others,WS/MP174/2023-2024/12349 - Providing drains and gutters for public drainage,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-08-23,Approved by IDA,1000000,Sanctioned
MPLADS-050120,SHRI Hishey Lachungpa,Rajya Sabha,Sikkim,Sitting Rajya Sabha,Gangtok (M Corp.),28- Upper Burtuk,,,Normal/Others,WS/MP174/2023-2024/12327 - Providing drains and gutters for public drainage,DISTRICT COLLECTOR EAST DISTRICT_IDA,2023-08-23,Approved by IDA,5000000,Unsanctioned
